id_vehicule,marque,modele,annee_circulation,date_circulation,carburant,usage,km_actuel,km_moyen_annuel,date_derniere_revision,km_derniere_revision,jours_depuis_derniere_revision,km_depuis_derniere_revision,nb_revisions_effectuees,intervalle_recommande_jours,intervalle_recommande_km,condition_vehicule,nb_pannes_historique,age_vehicule,taux_utilisation_km,taux_utilisation_jours,revisions_par_an
VEH03039,Nissan,Juke,2018,2018-03-10,Hybride,Professionnel,140526,22629,2025-08-26,131474,106,9052,4,328,12000,9,0,6,75.43,32.32,0.67
VEH03040,Seat,Ibiza,2013,2013-08-04,Essence,Personnel,303243,27677,2025-09-16,286773,85,16470,12,365,15000,8,0,11,109.8,23.29,1.09
VEH03041,Mercedes,Classe C,2011,2011-12-03,Hybride,Professionnel,283580,21809,2025-09-01,280480,100,3100,15,328,12000,6,0,13,25.83,30.49,1.15
VEH03042,Renault,Talisman,2014,2014-05-07,Essence,Personnel,210175,20906,2025-08-12,195321,120,14854,11,365,15000,9,0,10,99.03,32.88,1.1
VEH03043,Opel,Corsa,2014,2014-03-06,Diesel,Personnel,89787,8244,2025-11-02,72603,38,17184,12,365,20000,8,0,10,85.92,10.41,1.2
VEH03044,Citroën,Berlingo,2018,2018-01-28,Essence,Personnel,176623,28552,2025-04-16,156753,238,19870,4,365,15000,5,0,6,132.47,65.21,0.67
VEH03045,Kia,Sportage,2013,2013-01-01,Hybride,Personnel,110341,9428,2025-11-08,106376,32,3965,14,365,15000,8,0,11,26.43,8.77,1.27
VEH03046,Toyota,C-HR,2024,2024-06-10,Essence,Personnel,3056,21188,2025-02-21,0,292,15539,1,365,15000,8,0,0,103.59,80.0,1.0
VEH03047,Volkswagen,Tiguan,2014,2014-07-21,Hybride,Personnel,151578,15097,2025-08-28,140173,104,11405,11,365,15000,9,2,10,76.03,28.49,1.1
VEH03048,Mercedes,Classe A,2015,2015-05-24,Diesel,Personnel,193437,21461,2025-06-13,187470,180,5967,7,365,20000,4,0,9,29.84,49.32,0.78
VEH03049,Ford,Puma,2011,2011-12-27,Diesel,Professionnel,320348,24374,2025-02-12,296243,301,24105,13,328,16000,4,0,13,150.66,91.77,1.0
VEH03050,Kia,Niro,2010,2010-01-26,Diesel,Personnel,406606,28990,2024-12-04,397433,371,9173,11,365,20000,4,1,14,45.86,101.64,0.79
VEH03051,Ford,Puma,2020,2020-03-03,Électrique,Personnel,39379,8285,2025-09-10,31350,91,8029,3,730,30000,8,0,4,26.76,12.47,0.75
VEH03052,Skoda,Kodiaq,2020,2020-06-27,Essence,Personnel,62368,14486,2025-01-06,56094,338,6274,2,365,15000,7,0,4,41.83,92.6,0.5
VEH03053,Audi,Q3,2013,2013-01-06,Essence,Professionnel,315778,28277,2025-11-07,295916,33,19862,8,328,12000,6,0,11,165.52,10.06,0.73
VEH03054,Renault,Scenic,2022,2022-04-12,Essence,Personnel,57270,28918,2025-06-24,33277,169,23993,2,365,15000,8,0,2,159.95,46.3,1.0
VEH03055,Nissan,Juke,2019,2019-07-05,Hybride,Professionnel,132519,26251,2025-11-17,115418,23,17101,5,328,12000,8,0,5,142.51,7.01,1.0
VEH03056,Renault,Scenic,2017,2017-09-07,Diesel,Professionnel,214959,29601,2025-07-03,196614,160,18345,5,328,16000,8,0,7,114.66,48.78,0.71
VEH03057,Citroën,C5 Aircross,2014,2014-07-14,Hybride,Personnel,211671,20849,2025-01-23,199559,321,12112,12,365,15000,6,1,10,80.75,87.95,1.2
VEH03058,Mercedes,Classe C,2018,2018-07-17,Diesel,Personnel,82044,13202,2024-11-22,79507,383,2537,4,365,20000,6,2,6,12.68,104.93,0.67
VEH03059,Opel,Grandland,2022,2022-03-13,Essence,Flotte,47190,20462,2024-11-11,40395,394,6795,1,310,10500,8,0,2,64.71,127.1,0.5
VEH03060,Toyota,Corolla,2020,2020-05-23,Hybride,Personnel,91964,21528,2024-10-07,70116,429,21848,2,365,15000,7,0,4,145.65,117.53,0.5
VEH03061,Volkswagen,Arteon,2020,2020-11-08,Diesel,Personnel,72653,16300,2025-07-25,56549,138,16104,3,365,20000,9,0,4,80.52,37.81,0.75
VEH03062,Hyundai,Kona,2011,2011-09-02,Diesel,Personnel,270608,20400,2025-05-12,263077,212,7531,15,365,20000,6,2,13,37.66,58.08,1.15
VEH03063,Opel,Astra,2014,2014-05-20,Hybride,Professionnel,160801,16349,2024-11-09,150747,396,10054,10,328,12000,4,1,10,83.78,120.73,1.0
VEH03064,Ford,Kuga,2019,2019-12-11,Essence,Personnel,106755,21667,2025-08-05,82892,127,23863,5,365,15000,9,0,5,159.09,34.79,1.0
VEH03065,Volkswagen,Arteon,2011,2011-09-08,Diesel,Personnel,333373,25840,2025-09-29,318429,72,14944,12,365,20000,7,1,13,74.72,19.73,0.92
VEH03066,Nissan,Qashqai,2017,2017-08-20,Hybride,Personnel,120160,16116,2025-01-22,100104,322,20056,7,365,15000,8,0,7,133.71,88.22,1.0
VEH03067,Renault,Clio,2016,2016-04-04,Essence,Personnel,198389,24422,2025-08-30,195371,102,3018,8,365,15000,7,0,8,20.12,27.95,1.0
VEH03068,Skoda,Octavia,2013,2013-07-21,Diesel,Personnel,164245,15105,2025-07-04,162086,159,2159,8,365,20000,6,0,11,10.8,43.56,0.73
VEH03069,Ford,Mondeo,2024,2024-07-16,Essence,Personnel,0,14137,2024-09-30,0,436,5683,1,365,15000,7,0,0,37.89,119.45,1.0
VEH03070,Nissan,X-Trail,2017,2017-11-11,Essence,Professionnel,153908,21069,2024-12-08,129323,367,24585,7,328,12000,6,1,7,204.88,111.89,1.0
VEH03071,Kia,Picanto,2017,2017-07-28,Électrique,Professionnel,135099,19231,2024-10-06,127392,430,7707,7,657,24000,6,3,7,32.11,65.45,1.0
VEH03072,Seat,Tarraco,2024,2024-08-04,Hybride,Personnel,0,20213,2025-06-23,0,170,11328,1,365,15000,10,0,0,75.52,46.58,1.0
VEH03073,Renault,Talisman,2021,2021-09-15,Diesel,Personnel,24244,8353,2025-03-28,17636,257,6608,2,365,20000,7,0,3,33.04,70.41,0.67
VEH03074,Volkswagen,Touran,2021,2021-12-17,Essence,Professionnel,30882,8316,2024-11-23,22260,382,8622,3,328,12000,7,1,3,71.85,116.46,1.0
VEH03075,Peugeot,5008,2020,2020-11-01,Électrique,Personnel,38414,8819,2024-09-16,16744,450,21670,3,730,30000,7,0,4,72.23,61.64,0.75
VEH03076,Nissan,Juke,2012,2012-12-15,Hybride,Personnel,246764,20595,2025-05-30,239929,194,6835,9,365,15000,4,1,12,45.57,53.15,0.75
VEH03077,Toyota,Aygo,2015,2015-12-10,Essence,Personnel,126512,13427,2024-11-14,117464,391,9048,9,365,15000,7,0,9,60.32,107.12,1.0
VEH03078,Audi,Q5,2018,2018-02-04,Diesel,Personnel,137800,22188,2024-10-20,118204,416,19596,6,365,20000,6,0,6,97.98,113.97,1.0
VEH03079,Volkswagen,T-Roc,2016,2016-05-25,Hybride,Personnel,112458,13547,2025-04-18,102795,236,9663,5,365,15000,5,0,8,64.42,64.66,0.62
VEH03080,Nissan,Juke,2013,2013-11-28,Diesel,Personnel,97973,8758,2024-12-21,95583,354,2390,11,365,20000,4,1,11,11.95,96.99,1.0
VEH03081,Nissan,Juke,2010,2010-08-11,Diesel,Personnel,255707,18476,2025-03-05,245206,280,10501,12,365,20000,3,3,14,52.5,76.71,0.86
VEH03082,Volkswagen,Arteon,2017,2017-09-09,Essence,Personnel,160450,22292,2025-01-22,142324,322,18126,7,365,15000,6,1,7,120.84,88.22,1.0
VEH03083,Toyota,C-HR,2014,2014-11-10,Essence,Professionnel,95776,9321,2025-03-14,86165,271,9611,7,328,12000,5,1,10,80.09,82.62,0.7
VEH03084,Citroën,Berlingo,2020,2020-10-15,Diesel,Personnel,63021,15942,2025-02-23,54881,290,8140,4,365,20000,6,2,4,40.7,79.45,1.0
VEH03085,BMW,Série 1,2011,2011-03-03,Électrique,Professionnel,187517,14333,2025-11-16,171520,24,15997,13,657,24000,6,0,13,66.65,3.65,1.0
VEH03086,Renault,Captur,2010,2010-03-10,Essence,Personnel,134585,9358,2025-06-22,130481,171,4104,15,365,15000,8,1,14,27.36,46.85,1.07
VEH03087,Hyundai,i20,2017,2017-01-22,Électrique,Professionnel,147559,20873,2025-02-27,134037,286,13522,7,657,24000,6,1,7,56.34,43.53,1.0
VEH03088,Volkswagen,Touran,2020,2020-02-06,Diesel,Personnel,63289,16343,2025-04-15,39655,239,23634,3,365,20000,8,0,4,118.17,65.48,0.75
VEH03089,Ford,EcoSport,2018,2018-02-19,Hybride,Personnel,59312,10046,2025-10-10,48322,61,10990,5,365,15000,8,1,6,73.27,16.71,0.83
VEH03090,Toyota,C-HR,2024,2024-02-19,Diesel,Personnel,0,19086,2025-07-16,0,147,20497,1,365,20000,10,0,0,102.48,40.27,1.0
VEH03091,Toyota,C-HR,2014,2014-06-03,Essence,Personnel,242966,23832,2024-11-07,239652,398,3314,8,365,15000,6,1,10,22.09,109.04,0.8
VEH03092,BMW,Série 3,2014,2014-08-17,Essence,Professionnel,137345,13313,2025-04-09,113813,245,23532,11,328,12000,8,1,10,196.1,74.7,1.1
VEH03093,Nissan,Qashqai,2018,2018-05-17,Diesel,Personnel,164995,26482,2025-04-02,155271,252,9724,4,365,20000,6,0,6,48.62,69.04,0.67
VEH03094,Opel,Astra,2013,2013-11-24,Essence,Professionnel,215096,19123,2024-12-15,192550,360,22546,9,328,12000,5,1,11,187.88,109.76,0.82
VEH03095,Opel,Mokka,2016,2016-11-14,Essence,Personnel,122167,14404,2024-10-17,102849,419,19318,8,365,15000,7,0,8,128.79,114.79,1.0
VEH03096,Volkswagen,T-Roc,2018,2018-04-11,Diesel,Personnel,127926,20874,2025-09-24,118070,77,9856,6,365,20000,8,0,6,49.28,21.1,1.0
VEH03097,Kia,Ceed,2017,2017-04-11,Électrique,Flotte,108623,15397,2024-09-18,96408,448,12215,7,620,21000,6,1,7,58.17,72.26,1.0
VEH03098,Audi,A4,2013,2013-05-25,Électrique,Personnel,108207,9936,2025-07-19,83560,144,24647,10,730,30000,7,1,11,82.16,19.73,0.91
VEH03099,BMW,Série 3,2023,2023-07-07,Diesel,Personnel,20951,21144,2024-10-17,1644,419,19307,1,365,20000,7,0,1,96.54,114.79,1.0
VEH03100,Mercedes,GLA,2015,2015-06-26,Essence,Personnel,114249,11840,2025-06-27,105585,166,8664,7,365,15000,7,1,9,57.76,45.48,0.78
VEH03101,Mercedes,Classe E,2014,2014-05-19,Essence,Professionnel,193762,18893,2025-01-06,182298,338,11464,10,328,12000,5,0,10,95.53,103.05,1.0
VEH03102,Seat,Arona,2016,2016-04-17,Diesel,Personnel,95758,11593,2025-10-23,88469,48,7289,9,365,20000,9,0,8,36.44,13.15,1.12
VEH03103,Skoda,Kamiq,2020,2020-07-10,Électrique,Personnel,61943,13833,2025-01-29,43523,315,18420,3,730,30000,7,0,4,61.4,43.15,0.75
VEH03104,Skoda,Kodiaq,2019,2019-09-16,Diesel,Professionnel,108950,20276,2025-02-12,103076,301,5874,3,328,16000,6,1,5,36.71,91.77,0.6
VEH03105,BMW,X5,2011,2011-09-08,Électrique,Professionnel,227270,17108,2025-02-12,219457,301,7813,9,657,24000,4,1,13,32.55,45.81,0.69
VEH03106,Ford,Focus,2014,2014-06-24,Essence,Personnel,142658,14441,2025-11-17,124171,23,18487,12,365,15000,8,0,10,123.25,6.3,1.2
VEH03107,Nissan,X-Trail,2012,2012-05-07,Diesel,Personnel,122063,9554,2025-10-25,111260,46,10803,11,365,20000,6,1,12,54.02,12.6,0.92
VEH03108,Hyundai,i20,2016,2016-10-21,Électrique,Personnel,173290,21540,2024-11-12,156680,393,16610,9,730,30000,7,0,8,55.37,53.84,1.12
VEH03109,Skoda,Karoq,2019,2019-12-21,Diesel,Professionnel,49375,9211,2025-06-10,47082,183,2293,4,328,16000,8,0,5,14.33,55.79,0.8
VEH03110,Peugeot,208,2024,2024-03-11,Essence,Personnel,0,8072,2024-11-23,0,382,8259,1,365,15000,7,0,0,55.06,104.66,1.0
VEH03111,Toyota,Corolla,2018,2018-10-18,Essence,Flotte,135093,21619,2025-08-06,112159,126,22934,4,310,10500,7,0,6,218.42,40.65,0.67
VEH03112,Hyundai,Santa Fe,2018,2018-05-05,Diesel,Professionnel,118723,20187,2024-09-21,101582,445,17141,6,328,16000,6,0,6,107.13,135.67,1.0
VEH03113,Toyota,Aygo,2024,2024-05-06,Essence,Personnel,0,9062,2025-01-03,0,341,4210,1,365,15000,8,0,0,28.07,93.42,1.0
VEH03114,Toyota,Corolla,2023,2023-08-06,Hybride,Personnel,21819,16083,2025-04-28,17600,226,4219,1,365,15000,9,0,1,28.13,61.92,1.0
VEH03115,BMW,X5,2019,2019-12-28,Hybride,Professionnel,139717,27648,2025-04-11,127112,243,12605,4,328,12000,6,0,5,105.04,74.09,0.8
VEH03116,Kia,Sorento,2018,2018-03-19,Diesel,Personnel,90614,15524,2025-06-09,78313,184,12301,6,365,20000,6,0,6,61.5,50.41,1.0
VEH03117,Seat,Leon,2016,2016-08-14,Essence,Personnel,72836,8519,2025-06-24,50332,169,22504,6,365,15000,8,0,8,150.03,46.3,0.75
VEH03118,Peugeot,3008,2010,2010-05-27,Essence,Professionnel,223783,15532,2025-11-02,214038,38,9745,16,328,12000,8,0,14,81.21,11.59,1.14
VEH03119,Nissan,X-Trail,2019,2019-11-13,Diesel,Personnel,106962,21943,2024-09-19,84731,447,22231,5,365,20000,6,0,5,111.16,122.47,1.0
VEH03120,Skoda,Karoq,2015,2015-02-26,Diesel,Personnel,120970,13616,2025-11-01,116067,39,4903,7,365,20000,7,2,9,24.52,10.68,0.78
VEH03121,Nissan,Juke,2024,2024-02-17,Essence,Personnel,0,8764,2024-09-19,0,447,11090,1,365,15000,8,0,0,73.93,122.47,1.0
VEH03122,Volkswagen,Tiguan,2016,2016-06-08,Diesel,Personnel,151756,19022,2024-10-16,140699,420,11057,7,365,20000,6,1,8,55.28,115.07,0.88
VEH03123,Renault,Arkana,2017,2017-12-14,Diesel,Professionnel,141440,19879,2025-04-10,132117,244,9323,7,328,16000,6,0,7,58.27,74.39,1.0
VEH03124,Hyundai,i30,2015,2015-02-06,Hybride,Personnel,124714,13588,2024-10-08,104666,428,20048,10,365,15000,6,0,9,133.65,117.26,1.11
VEH03125,Kia,Sportage,2022,2022-03-28,Électrique,Personnel,31209,13170,2025-02-02,8417,311,22792,2,730,30000,8,0,2,75.97,42.6,1.0
VEH03126,BMW,Série 3,2013,2013-10-13,Électrique,Personnel,268078,24264,2024-12-18,246916,357,21162,8,730,30000,5,0,11,70.54,48.9,0.73
VEH03127,Ford,Puma,2014,2014-01-15,Hybride,Personnel,78264,8030,2025-02-17,67672,296,10592,11,365,15000,5,0,10,70.61,81.1,1.1
VEH03128,Hyundai,Tucson,2017,2017-06-08,Hybride,Personnel,183210,25804,2025-10-26,174601,45,8609,6,365,15000,8,0,7,57.39,12.33,0.86
VEH03129,Opel,Crossland,2016,2016-02-10,Essence,Personnel,102412,12287,2024-11-13,94921,392,7491,7,365,15000,7,1,8,49.94,107.4,0.88
VEH03130,Volkswagen,Tiguan,2024,2024-07-03,Diesel,Personnel,5637,10259,2025-01-28,0,316,18324,1,365,20000,8,0,0,91.62,86.58,1.0
VEH03131,BMW,Série 5,2024,2024-04-22,Essence,Flotte,5316,15160,2025-11-09,0,31,11399,1,310,10500,10,0,0,108.56,10.0,1.0
VEH03132,Audi,A3,2013,2013-04-27,Essence,Personnel,169403,15582,2025-03-17,155158,268,14245,11,365,15000,6,0,11,94.97,73.42,1.0
VEH03133,Seat,Ateca,2010,2010-11-06,Essence,Personnel,126609,8520,2025-01-25,118082,319,8527,14,365,15000,4,1,14,56.85,87.4,1.0
VEH03134,Skoda,Fabia,2010,2010-10-08,Diesel,Personnel,307564,21615,2024-11-24,292025,381,15539,13,365,20000,4,2,14,77.7,104.38,0.93
VEH03135,Kia,Niro,2016,2016-05-12,Électrique,Personnel,157271,19422,2025-06-14,135038,179,22233,9,730,30000,9,1,8,74.11,24.52,1.12
VEH03136,Hyundai,Tucson,2013,2013-06-25,Diesel,Personnel,126785,11638,2025-11-05,120207,35,6578,9,365,20000,7,2,11,32.89,9.59,0.82
VEH03137,Ford,Mondeo,2021,2021-03-07,Essence,Professionnel,48614,16175,2024-12-31,43919,344,4695,3,328,12000,8,0,3,39.12,104.88,1.0
VEH03138,BMW,X1,2021,2021-01-15,Essence,Personnel,25591,8748,2025-05-22,15386,202,10205,3,365,15000,8,0,3,68.03,55.34,1.0
VEH03139,Hyundai,i20,2015,2015-11-04,Diesel,Personnel,161578,17730,2024-10-09,142964,427,18614,11,365,20000,5,0,9,93.07,116.99,1.22
VEH03140,Volkswagen,Touran,2014,2014-11-05,Essence,Personnel,234974,22849,2025-04-12,224807,242,10167,7,365,15000,6,1,10,67.78,66.3,0.7
VEH03141,Skoda,Octavia,2015,2015-03-22,Diesel,Personnel,81483,9100,2025-08-05,67647,127,13836,8,365,20000,7,0,9,69.18,34.79,0.89
VEH03142,Citroën,C3 Aircross,2014,2014-09-25,Hybride,Professionnel,270152,26328,2025-10-18,248762,53,21390,10,328,12000,8,0,10,178.25,16.16,1.0
VEH03143,BMW,Série 1,2016,2016-11-24,Hybride,Professionnel,158743,18938,2025-02-05,154541,308,4202,6,328,12000,5,1,8,35.02,93.9,0.75
VEH03144,Mercedes,GLA,2016,2016-05-25,Essence,Personnel,147621,18532,2025-08-01,126479,131,21142,10,365,15000,10,0,8,140.95,35.89,1.25
VEH03145,Skoda,Kodiaq,2016,2016-08-18,Électrique,Professionnel,162210,19975,2025-07-23,144033,140,18177,8,657,24000,8,0,8,75.74,21.31,1.0
VEH03146,Nissan,Juke,2022,2022-01-04,Hybride,Personnel,38898,17871,2025-04-13,35473,241,3425,2,365,15000,7,0,2,22.83,66.03,1.0
VEH03147,Nissan,Juke,2024,2024-01-24,Essence,Professionnel,5249,12200,2024-12-08,2337,367,2912,1,328,12000,9,0,0,24.27,111.89,1.0
VEH03148,Renault,Arkana,2020,2020-08-08,Essence,Personnel,71304,16842,2025-11-09,47254,31,24050,3,365,15000,9,0,4,160.33,8.49,0.75
VEH03149,Opel,Mokka,2012,2012-11-24,Diesel,Professionnel,133837,10877,2025-07-16,120367,147,13470,11,328,16000,6,0,12,84.19,44.82,0.92
VEH03150,Ford,EcoSport,2024,2024-11-28,Hybride,Personnel,0,14593,2024-11-06,0,399,20400,1,365,15000,8,0,0,136.0,109.32,1.0
VEH03151,BMW,X5,2010,2010-07-13,Diesel,Personnel,356360,25074,2025-10-26,342973,45,13387,15,365,20000,6,2,14,66.94,12.33,1.07
VEH03152,Seat,Ateca,2016,2016-09-19,Diesel,Professionnel,140746,17880,2025-02-14,130898,299,9848,7,328,16000,5,0,8,61.55,91.16,0.88
VEH03153,Opel,Crossland,2015,2015-02-23,Essence,Personnel,192796,21543,2025-10-25,183618,46,9178,11,365,15000,7,0,9,61.19,12.6,1.22
VEH03154,Peugeot,2008,2012,2012-06-13,Essence,Flotte,338288,27889,2025-10-27,316842,44,21446,13,310,10500,8,2,12,204.25,14.19,1.08
VEH03155,Skoda,Kamiq,2018,2018-12-13,Diesel,Personnel,166940,26996,2025-02-20,154973,293,11967,7,365,20000,8,0,6,59.84,80.27,1.17
VEH03156,Peugeot,2008,2016,2016-04-02,Essence,Professionnel,154750,19387,2025-03-22,132206,263,22544,7,328,12000,6,1,8,187.87,80.18,0.88
VEH03157,Citroën,C5 Aircross,2023,2023-10-24,Essence,Flotte,14487,10574,2025-07-25,8125,138,6362,1,310,10500,10,0,1,60.59,44.52,1.0
VEH03158,Hyundai,i20,2011,2011-08-13,Essence,Professionnel,189582,14678,2024-11-10,167727,395,21855,15,328,12000,7,0,13,182.12,120.43,1.15
VEH03159,Seat,Tarraco,2015,2015-11-12,Hybride,Personnel,142070,15412,2025-11-28,126306,12,15764,6,365,15000,7,0,9,105.09,3.29,0.67
VEH03160,Volkswagen,Touran,2021,2021-06-16,Hybride,Personnel,71828,22902,2025-05-14,49501,210,22327,3,365,15000,7,0,3,148.85,57.53,1.0
VEH03161,Kia,Sportage,2024,2024-01-27,Diesel,Personnel,556,9157,2024-09-19,0,447,7221,1,365,20000,9,0,0,36.1,122.47,1.0
VEH03162,Hyundai,Kona,2014,2014-12-13,Hybride,Professionnel,150152,14783,2025-09-26,125755,75,24397,12,328,12000,8,1,10,203.31,22.87,1.2
VEH03163,Citroën,C3,2013,2013-09-01,Hybride,Personnel,249272,22066,2025-06-15,230706,178,18566,8,365,15000,6,0,11,123.77,48.77,0.73
VEH03164,Skoda,Fabia,2021,2021-02-04,Diesel,Professionnel,88153,29491,2025-03-18,83578,267,4575,2,328,16000,7,0,3,28.59,81.4,0.67
VEH03165,Audi,Q5,2016,2016-04-13,Essence,Personnel,241735,29329,2025-06-28,224002,165,17733,6,365,15000,8,0,8,118.22,45.21,0.75
VEH03166,Opel,Mokka,2014,2014-06-01,Diesel,Professionnel,143364,14307,2024-12-15,125264,360,18100,11,328,16000,6,0,10,113.13,109.76,1.1
VEH03167,Volkswagen,Passat,2015,2015-04-12,Hybride,Personnel,258902,28740,2024-12-24,253375,351,5527,7,365,15000,6,0,9,36.85,96.16,0.78
VEH03168,Toyota,Camry,2015,2015-07-15,Essence,Professionnel,107471,11215,2025-01-11,94255,333,13216,10,328,12000,7,0,9,110.13,101.52,1.11
VEH03169,Ford,Fiesta,2017,2017-02-05,Hybride,Personnel,149696,21042,2025-09-14,138389,87,11307,8,365,15000,8,0,7,75.38,23.84,1.14
VEH03170,Hyundai,Santa Fe,2018,2018-04-17,Essence,Personnel,146622,24475,2025-11-28,142203,12,4419,5,365,15000,8,0,6,29.46,3.29,0.83
VEH03171,Peugeot,308,2016,2016-12-03,Hybride,Personnel,173775,21376,2025-04-19,158212,235,15563,9,365,15000,8,0,8,103.75,64.38,1.12
VEH03172,Kia,Niro,2011,2011-10-21,Hybride,Personnel,251389,18741,2025-07-16,230923,147,20466,15,365,15000,7,0,13,136.44,40.27,1.15
VEH03173,Opel,Crossland,2013,2013-11-28,Hybride,Flotte,182519,16389,2025-04-10,164782,244,17737,13,310,10500,8,0,11,168.92,78.71,1.18
VEH03174,Ford,Kuga,2015,2015-11-11,Électrique,Professionnel,74407,8539,2024-12-03,53316,372,21091,9,657,24000,6,1,9,87.88,56.62,1.0
VEH03175,Ford,Focus,2012,2012-04-19,Hybride,Personnel,355017,29337,2024-11-08,333647,397,21370,8,365,15000,6,0,12,142.47,108.77,0.67
VEH03176,Peugeot,308,2020,2020-08-01,Hybride,Professionnel,89672,21600,2025-10-07,69259,64,20413,3,328,12000,9,2,4,170.11,19.51,0.75
VEH03177,Renault,Kadjar,2012,2012-01-22,Électrique,Professionnel,148460,12582,2024-09-17,139137,449,9323,12,657,24000,5,1,12,38.85,68.34,1.0
VEH03178,Citroën,C3,2022,2022-10-20,Diesel,Personnel,47466,21989,2024-09-20,29845,446,17621,1,365,20000,9,0,2,88.1,122.19,0.5
VEH03179,Volkswagen,Tiguan,2022,2022-05-17,Diesel,Personnel,33815,15333,2025-05-29,18036,195,15779,1,365,20000,6,0,2,78.9,53.42,0.5
VEH03180,Audi,Q2,2023,2023-06-16,Diesel,Personnel,17579,17404,2025-02-02,2209,311,15370,1,365,20000,7,0,1,76.85,85.21,1.0
VEH03181,Volkswagen,Golf,2016,2016-05-24,Essence,Personnel,217588,27562,2025-02-01,204391,312,13197,8,365,15000,6,1,8,87.98,85.48,1.0
VEH03182,Volkswagen,Touran,2020,2020-01-25,Diesel,Personnel,83846,19592,2025-03-18,67797,267,16049,3,365,20000,7,0,4,80.24,73.15,0.75
VEH03183,Opel,Astra,2016,2016-07-05,Électrique,Professionnel,148354,18362,2025-03-22,129696,263,18658,8,657,24000,5,0,8,77.74,40.03,1.0
VEH03184,Seat,Ibiza,2022,2022-05-13,Hybride,Personnel,26172,12002,2025-01-23,8875,321,17297,1,365,15000,7,0,2,115.31,87.95,0.5
VEH03185,Skoda,Fabia,2017,2017-04-17,Diesel,Professionnel,174411,24595,2025-07-22,159550,141,14861,5,328,16000,8,0,7,92.88,42.99,0.71
VEH03186,Volkswagen,Arteon,2016,2016-10-08,Diesel,Personnel,221823,26800,2025-11-14,201655,26,20168,6,365,20000,9,1,8,100.84,7.12,0.75
VEH03187,Audi,Q5,2011,2011-09-08,Diesel,Personnel,163889,12700,2025-08-20,161455,112,2434,14,365,20000,8,2,13,12.17,30.68,1.08
VEH03188,BMW,X5,2011,2011-02-03,Hybride,Personnel,360064,27101,2025-11-09,351632,31,8432,15,365,15000,7,1,13,56.21,8.49,1.15
VEH03189,Mercedes,Classe A,2023,2023-03-11,Hybride,Personnel,30851,26504,2025-01-16,8376,328,22475,1,365,15000,9,0,1,149.83,89.86,1.0
VEH03190,Volkswagen,T-Roc,2018,2018-12-15,Essence,Personnel,134997,21721,2025-05-15,118901,209,16096,7,365,15000,8,0,6,107.31,57.26,1.17
VEH03191,Skoda,Fabia,2024,2024-04-25,Diesel,Professionnel,0,18149,2025-01-03,0,341,8961,1,328,16000,9,0,0,56.01,103.96,1.0
VEH03192,Mercedes,Classe B,2021,2021-11-07,Essence,Personnel,31748,8699,2025-10-10,13019,61,18729,3,365,15000,9,0,3,124.86,16.71,1.0
VEH03193,Opel,Insignia,2023,2023-08-23,Essence,Personnel,8234,8279,2025-05-17,0,207,14513,1,365,15000,9,0,1,96.75,56.71,1.0
VEH03194,Ford,Fiesta,2018,2018-06-04,Essence,Personnel,92391,15289,2024-10-04,86936,432,5455,5,365,15000,7,0,6,36.37,118.36,0.83
VEH03195,Audi,Q5,2017,2017-02-19,Diesel,Professionnel,95218,12475,2025-02-17,75109,296,20109,8,328,16000,8,1,7,125.68,90.24,1.14
VEH03196,Toyota,RAV4,2022,2022-08-09,Hybride,Personnel,21051,9097,2025-03-18,0,267,22455,2,365,15000,8,0,2,149.7,73.15,1.0
VEH03197,Audi,Q5,2017,2017-09-16,Essence,Personnel,88145,11629,2025-01-05,80583,339,7562,7,365,15000,6,1,7,50.41,92.88,1.0
VEH03198,Kia,Niro,2011,2011-04-13,Diesel,Personnel,230482,17234,2024-09-26,214910,440,15572,11,365,20000,4,1,13,77.86,120.55,0.85
VEH03199,Volkswagen,Passat,2015,2015-03-12,Hybride,Flotte,204683,22529,2024-10-13,192946,423,11737,9,310,10500,7,0,9,111.78,136.45,1.0
VEH03200,Citroën,C4 Cactus,2016,2016-11-27,Hybride,Personnel,228603,27776,2025-11-06,222917,34,5686,6,365,15000,9,0,8,37.91,9.32,0.75
VEH03201,BMW,X5,2016,2016-08-08,Essence,Personnel,130775,15609,2025-06-07,126332,186,4443,9,365,15000,6,0,8,29.62,50.96,1.12
VEH03202,Nissan,X-Trail,2022,2022-09-01,Hybride,Flotte,61800,27939,2025-08-19,43285,113,18515,2,310,10500,9,0,2,176.33,36.45,1.0
VEH03203,Hyundai,i20,2012,2012-08-11,Électrique,Personnel,300213,24683,2025-11-04,290067,36,10146,13,730,30000,6,1,12,33.82,4.93,1.08
VEH03204,Volkswagen,Arteon,2018,2018-10-05,Essence,Professionnel,97937,16002,2025-01-15,84155,329,13782,5,328,12000,6,0,6,114.85,100.3,0.83
VEH03205,Skoda,Kamiq,2021,2021-08-28,Essence,Personnel,83598,25382,2025-09-23,68412,78,15186,3,365,15000,8,0,3,101.24,21.37,1.0
VEH03206,Mercedes,Classe B,2021,2021-03-15,Diesel,Professionnel,35900,10905,2025-10-05,12107,66,23793,3,328,16000,10,0,3,148.71,20.12,1.0
VEH03207,Skoda,Karoq,2019,2019-08-24,Électrique,Flotte,85997,16222,2025-05-01,78104,223,7893,5,620,21000,8,0,5,37.59,35.97,1.0
